x    y
2.525805719999999894e+02 6.112499999999999600e-01
2.526311910000000012e+02 6.124999999999999334e-01
2.526500709999999970e+02 6.137500000000000178e-01
2.526545299999999941e+02 6.149999999999999911e-01
2.527080640000000074e+02 6.162499999999999645e-01
2.527350509999999986e+02 6.174999999999999378e-01
2.527926129999999887e+02 6.187500000000000222e-01
2.528026700000000062e+02 6.199999999999999956e-01
2.528609099999999899e+02 6.212499999999999689e-01
2.529893250000000080e+02 6.224999999999999423e-01
2.531251550000000066e+02 6.237500000000000266e-01
2.532557810000000131e+02 6.250000000000000000e-01
2.534322510000000079e+02 6.262499999999999734e-01
2.535135530000000017e+02 6.274999999999999467e-01
2.535236099999999908e+02 6.287500000000000311e-01
2.535449810000000070e+02 6.300000000000000044e-01
2.535494649999999979e+02 6.312499999999999778e-01
2.535961430000000121e+02 6.324999999999999512e-01
2.538140579999999886e+02 6.337500000000000355e-01
2.538699100000000044e+02 6.350000000000000089e-01
2.538995630000000006e+02 6.362499999999999822e-01
2.539404069999999933e+02 6.374999999999999556e-01
2.541980580000000032e+02 6.387500000000000400e-01
2.543110920000000021e+02 6.400000000000000133e-01
2.543281379999999956e+02 6.412499999999999867e-01
2.543362549999999942e+02 6.424999999999999600e-01
2.543926639999999963e+02 6.437499999999999334e-01
2.545951200000000085e+02 6.450000000000000178e-01
2.545996509999999944e+02 6.462499999999999911e-01
2.547173209999999983e+02 6.474999999999999645e-01
2.547406929999999932e+02 6.487499999999999378e-01
2.547894469999999956e+02 6.500000000000000222e-01
2.548637960000000078e+02 6.512499999999999956e-01
2.549545699999999897e+02 6.524999999999999689e-01
2.550416519999999991e+02 6.537499999999999423e-01
2.550554309999999987e+02 6.550000000000000266e-01
2.551882769999999994e+02 6.562500000000000000e-01
2.552234599999999887e+02 6.574999999999999734e-01
2.552773630000000082e+02 6.587499999999999467e-01
2.553338280000000111e+02 6.600000000000000311e-01
2.553842579999999884e+02 6.612500000000000044e-01
2.554675520000000120e+02 6.624999999999999778e-01
2.554716009999999926e+02 6.637499999999999512e-01
2.554785249999999905e+02 6.650000000000000355e-01
2.556447530000000086e+02 6.662500000000000089e-01
2.557194499999999948e+02 6.674999999999999822e-01
2.557455940000000112e+02 6.687499999999999556e-01
2.557614159999999970e+02 6.700000000000000400e-01
2.557904110000000060e+02 6.712500000000000133e-01
2.559089439999999911e+02 6.724999999999999867e-01
2.562544199999999819e+02 6.737499999999999600e-01
2.563162970000000200e+02 6.749999999999999334e-01
2.563806519999999978e+02 6.762500000000000178e-01
2.564582100000000082e+02 6.774999999999999911e-01
2.565149720000000002e+02 6.787499999999999645e-01
2.567257680000000164e+02 6.799999999999999378e-01
2.567579890000000091e+02 6.812500000000000222e-01
2.568143279999999891e+02 6.824999999999999956e-01
2.570061230000000023e+02 6.837499999999999689e-01
2.570979379999999992e+02 6.849999999999999423e-01
2.572305539999999837e+02 6.862500000000000266e-01
2.574195110000000000e+02 6.875000000000000000e-01
2.576024170000000026e+02 6.887499999999999734e-01
2.576079540000000065e+02 6.899999999999999467e-01
2.576141279999999938e+02 6.912500000000000311e-01
2.578124429999999734e+02 6.925000000000000044e-01
2.578563330000000065e+02 6.937499999999999778e-01
