x   y
1.250004490000000033e+02 5.428571428571429269e-01
1.250289180000000044e+02 5.442857142857142616e-01
1.251109380000000044e+02 5.457142857142857073e-01
1.254417260000000027e+02 5.471428571428571530e-01
1.254862069999999932e+02 5.485714285714285987e-01
1.256436539999999979e+02 5.500000000000000444e-01
1.256737499999999983e+02 5.514285714285714901e-01
1.257732599999999934e+02 5.528571428571428248e-01
1.257984249999999946e+02 5.542857142857142705e-01
1.258272000000000048e+02 5.557142857142857162e-01
1.258296789999999987e+02 5.571428571428571619e-01
1.258849170000000015e+02 5.585714285714286076e-01
1.260003179999999929e+02 5.600000000000000533e-01
1.260381399999999985e+02 5.614285714285714990e-01
1.261810389999999984e+02 5.628571428571428337e-01
1.264032090000000039e+02 5.642857142857142794e-01
1.265163029999999935e+02 5.657142857142857251e-01
1.265626910000000009e+02 5.671428571428571708e-01
1.267104029999999995e+02 5.685714285714286165e-01
1.268890039999999999e+02 5.700000000000000622e-01
1.269845339999999965e+02 5.714285714285713969e-01
1.270842600000000004e+02 5.728571428571428426e-01
1.271181030000000050e+02 5.742857142857142883e-01
1.271753250000000008e+02 5.757142857142857340e-01
1.271948749999999961e+02 5.771428571428571797e-01
1.272066499999999962e+02 5.785714285714286254e-01
1.272266879999999958e+02 5.800000000000000711e-01
1.272496699999999947e+02 5.814285714285714057e-01
1.273037790000000058e+02 5.828571428571428514e-01
1.273796399999999949e+02 5.842857142857142971e-01
1.275941470000000066e+02 5.857142857142857428e-01
1.277364429999999942e+02 5.871428571428571885e-01
1.279102560000000040e+02 5.885714285714286342e-01
1.279381680000000046e+02 5.899999999999999689e-01
1.280295360000000073e+02 5.914285714285714146e-01
1.280660809999999969e+02 5.928571428571428603e-01
1.282090200000000095e+02 5.942857142857143060e-01
1.282199709999999868e+02 5.957142857142857517e-01
1.283653140000000121e+02 5.971428571428571974e-01
1.284135880000000043e+02 5.985714285714286431e-01
1.285387980000000141e+02 5.999999999999999778e-01
1.285631349999999884e+02 6.014285714285714235e-01
1.286253839999999968e+02 6.028571428571428692e-01
1.286340610000000027e+02 6.042857142857143149e-01
1.287542550000000006e+02 6.057142857142857606e-01
1.289505240000000015e+02 6.071428571428572063e-01
1.290428919999999948e+02 6.085714285714285410e-01
1.294092320000000029e+02 6.099999999999999867e-01
1.294875350000000083e+02 6.114285714285714324e-01
1.297159210000000087e+02 6.128571428571428781e-01
1.298127020000000016e+02 6.142857142857143238e-01
1.298480739999999969e+02 6.157142857142857695e-01
1.298651700000000062e+02 6.171428571428571042e-01
1.301004969999999901e+02 6.185714285714285499e-01
1.302878530000000126e+02 6.199999999999999956e-01
1.303247350000000040e+02 6.214285714285714413e-01
1.303250539999999944e+02 6.228571428571428870e-01
1.303860750000000053e+02 6.242857142857143327e-01
1.306649759999999958e+02 6.257142857142857784e-01
1.306860269999999957e+02 6.271428571428571130e-01
1.307153500000000008e+02 6.285714285714285587e-01
1.310929120000000125e+02 6.300000000000000044e-01
1.311777979999999957e+02 6.314285714285714501e-01
1.312063159999999868e+02 6.328571428571428958e-01
1.312543180000000120e+02 6.342857142857143415e-01
1.314733290000000068e+02 6.357142857142856762e-01
1.315379509999999925e+02 6.371428571428571219e-01
1.315561219999999878e+02 6.385714285714285676e-01
1.315844759999999951e+02 6.400000000000000133e-01
1.317580179999999928e+02 6.414285714285714590e-01
1.319573039999999935e+02 6.428571428571429047e-01
1.320784889999999905e+02 6.442857142857143504e-01
1.320870889999999918e+02 6.457142857142856851e-01
1.321719270000000108e+02 6.471428571428571308e-01
1.322343160000000069e+02 6.485714285714285765e-01
1.323917710000000056e+02 6.500000000000000222e-01
1.324447619999999972e+02 6.514285714285714679e-01
1.325706869999999924e+02 6.528571428571429136e-01
1.327909249999999872e+02 6.542857142857142483e-01
1.327917539999999974e+02 6.557142857142856940e-01
1.328110890000000097e+02 6.571428571428571397e-01
1.328368360000000052e+02 6.585714285714285854e-01
1.328673029999999926e+02 6.600000000000000311e-01
1.329015139999999917e+02 6.614285714285714768e-01
1.331600889999999993e+02 6.628571428571429225e-01
1.331744510000000048e+02 6.642857142857142572e-01
1.333195729999999912e+02 6.657142857142857029e-01
1.334183859999999981e+02 6.671428571428571486e-01
1.336888680000000136e+02 6.685714285714285943e-01
1.337189529999999991e+02 6.700000000000000400e-01
1.339030439999999942e+02 6.714285714285714857e-01
1.339265350000000012e+02 6.728571428571428203e-01
1.340260269999999991e+02 6.742857142857142660e-01
1.342505700000000104e+02 6.757142857142857117e-01
1.342705239999999947e+02 6.771428571428571574e-01
1.343373229999999978e+02 6.785714285714286031e-01
1.348140319999999974e+02 6.800000000000000488e-01
1.348471720000000005e+02 6.814285714285714946e-01
1.350373859999999979e+02 6.828571428571428292e-01
1.350548450000000003e+02 6.842857142857142749e-01
1.350635000000000048e+02 6.857142857142857206e-01
1.351631109999999865e+02 6.871428571428571663e-01
1.352506219999999928e+02 6.885714285714286120e-01
1.352866679999999917e+02 6.900000000000000577e-01
1.354253960000000063e+02 6.914285714285713924e-01
1.356359539999999981e+02 6.928571428571428381e-01
1.358511599999999930e+02 6.942857142857142838e-01
1.361305099999999868e+02 6.957142857142857295e-01
1.361653430000000071e+02 6.971428571428571752e-01
1.366968750000000057e+02 6.985714285714286209e-01
1.368457750000000033e+02 7.000000000000000666e-01
1.370528140000000121e+02 7.014285714285714013e-01
1.370750030000000095e+02 7.028571428571428470e-01
1.372654729999999859e+02 7.042857142857142927e-01
1.373477660000000071e+02 7.057142857142857384e-01
1.376787950000000080e+02 7.071428571428571841e-01
1.377547199999999918e+02 7.085714285714286298e-01
1.379323109999999986e+02 7.099999999999999645e-01
1.379339620000000082e+02 7.114285714285714102e-01
1.379706740000000025e+02 7.128571428571428559e-01
1.380719960000000128e+02 7.142857142857143016e-01
1.385941019999999924e+02 7.157142857142857473e-01
1.386794429999999920e+02 7.171428571428571930e-01
1.386974659999999915e+02 7.185714285714286387e-01
1.387216190000000040e+02 7.199999999999999734e-01
1.388033629999999903e+02 7.214285714285714191e-01
1.389518229999999903e+02 7.228571428571428648e-01
1.390777899999999931e+02 7.242857142857143105e-01
1.391773980000000108e+02 7.257142857142857562e-01
1.391922360000000083e+02 7.271428571428572019e-01
1.392421060000000068e+02 7.285714285714285365e-01
1.394759380000000135e+02 7.299999999999999822e-01
1.396172029999999893e+02 7.314285714285714279e-01
1.399466199999999958e+02 7.328571428571428736e-01
1.399763879999999858e+02 7.342857142857143193e-01
1.403422439999999938e+02 7.357142857142857650e-01
1.413283179999999959e+02 7.371428571428572107e-01
1.413710509999999942e+02 7.385714285714285454e-01
1.414047089999999969e+02 7.399999999999999911e-01
1.415340970000000027e+02 7.414285714285714368e-01
1.417448469999999929e+02 7.428571428571428825e-01
1.419948339999999973e+02 7.442857142857143282e-01
1.420559289999999919e+02 7.457142857142857739e-01
1.420610340000000065e+02 7.471428571428571086e-01
1.422633130000000108e+02 7.485714285714285543e-01
1.424996160000000032e+02 7.500000000000000000e-01
1.428516020000000140e+02 7.514285714285714457e-01
1.429653509999999983e+02 7.528571428571428914e-01
1.430134559999999908e+02 7.542857142857143371e-01
1.431252780000000087e+02 7.557142857142857828e-01
1.434067929999999933e+02 7.571428571428571175e-01
1.434156519999999944e+02 7.585714285714285632e-01
1.434408889999999985e+02 7.600000000000000089e-01
1.435345250000000021e+02 7.614285714285714546e-01
1.435405690000000050e+02 7.628571428571429003e-01
1.435428100000000029e+02 7.642857142857143460e-01
1.437290030000000058e+02 7.657142857142856807e-01
1.438443110000000047e+02 7.671428571428571264e-01
1.440379729999999938e+02 7.685714285714285721e-01
1.441561839999999961e+02 7.700000000000000178e-01
1.443859889999999950e+02 7.714285714285714635e-01
1.446083059999999989e+02 7.728571428571429092e-01
1.446381859999999904e+02 7.742857142857143549e-01
1.448460320000000081e+02 7.757142857142856895e-01
1.450784889999999905e+02 7.771428571428571352e-01
1.454340929999999901e+02 7.785714285714285809e-01
1.459084780000000023e+02 7.800000000000000266e-01
1.463132109999999955e+02 7.814285714285714723e-01
1.463636199999999974e+02 7.828571428571429180e-01
1.469020099999999900e+02 7.842857142857142527e-01
1.471085930000000133e+02 7.857142857142856984e-01
1.471732560000000092e+02 7.871428571428571441e-01
1.473756669999999929e+02 7.885714285714285898e-01
1.477609060000000056e+02 7.900000000000000355e-01
1.480404320000000098e+02 7.914285714285714812e-01
1.484494540000000029e+02 7.928571428571429269e-01
1.486930189999999925e+02 7.942857142857142616e-01
1.487157269999999869e+02 7.957142857142857073e-01
1.487189439999999934e+02 7.971428571428571530e-01
1.490807509999999922e+02 7.985714285714285987e-01
1.492246189999999899e+02 8.000000000000000444e-01
1.492652530000000013e+02 8.014285714285714901e-01
1.504031559999999956e+02 8.028571428571428248e-01
1.508500940000000128e+02 8.042857142857142705e-01
1.510635530000000131e+02 8.057142857142857162e-01
1.511129870000000039e+02 8.071428571428571619e-01
1.515613150000000076e+02 8.085714285714286076e-01
1.516361730000000136e+02 8.100000000000000533e-01
1.524849609999999984e+02 8.114285714285714990e-01
1.527677740000000028e+02 8.128571428571428337e-01
1.534799730000000011e+02 8.142857142857142794e-01
1.538489160000000027e+02 8.157142857142857251e-01
1.545519329999999911e+02 8.171428571428571708e-01
1.546062469999999962e+02 8.185714285714286165e-01
1.547900119999999902e+02 8.200000000000000622e-01
1.553628820000000132e+02 8.214285714285713969e-01
1.554406349999999861e+02 8.228571428571428426e-01
1.555839110000000005e+02 8.242857142857142883e-01
1.568887080000000083e+02 8.257142857142857340e-01
1.571999279999999999e+02 8.271428571428571797e-01
1.572125599999999963e+02 8.285714285714286254e-01
1.572183730000000139e+02 8.300000000000000711e-01
